"time" "cumhaz"
"221" 153 0.339399719005291
"222" 153 0.341185433291005
"223" 153 0.342974342056658
"224" 154 0.344756873250954
"225" 155 0.346542587536668
"226" 156 0.348334702232009
"227" 157 0.350133263383088
"228" 160 0.35195144520127
"229" 160 0.353772938826042
"230" 162 0.355594432450814
"231" 162 0.357419249969063
"232" 163 0.359254112354384
"233" 163 0.361092347648501
"234" 164 0.362930582942619
"235" 164 0.36477220356877
"236" 165 0.36662063240426
"237" 166 0.368472484256112
"238" 166 0.370327771825685
"239" 167 0.372183059395258
"240" 167 0.374041795454738
"241" 167 0.375903992847661
"242" 167 0.377769664489452
"243" 167 0.379638823367957
"244" 168 0.381504495009748
"245" 168 0.383373653888253
"246" 169 0.385249826496133
"247" 169 0.387129525744253
"248" 169 0.389012764915628
"249" 171 0.390896004087003
"250" 173 0.392782796539833
"251" 173 0.394673155708075
"252" 174 0.396559948160905
"253" 175 0.398453887554844
"254" 175 0.400351420761676
"255" 177 0.402256182666437
"256" 179 0.404168228555539
"257" 179 0.406083937367799
"258" 181 0.407995983256901
"259" 181 0.409911692069161
"260" 182 0.411827400881422
"261" 182 0.413746786677967
"262" 183 0.415655183624532
"263" 184 0.417570892436792
"264" 184 0.419490278233337
"265" 185 0.421413355156414
"266" 185 0.423340137430017
"267" 186 0.425278121926141
"268" 188 0.427219869498957
"269" 188 0.429165394790786
"270" 188 0.431114712529577
"271" 188 0.433067837529577
"272" 188 0.435024784692004
"273" 189 0.43698173185443
"274" 189 0.438942516168156
"275" 189 0.440907152710396
"276" 192 0.442867937024121
"277" 193 0.444828721337847
"278" 194 0.446785668500273
"279" 195 0.448738793500273
"280" 196 0.450699577813999
"281" 197 0.452664214356238
"282" 198 0.454632718293246
"283" 199 0.456616845277373
"284" 199 0.45860491684795
"285" 199 0.46059694872046
"286" 200 0.462585020291036
"287" 201 0.464569147275163
"288" 201 0.46655721884574
"289" 201 0.46854925071825
"290" 201 0.470545258702282
"291" 202 0.472541266686314
"292" 204 0.474517551271294
"293" 204 0.476497749291096
"294" 205 0.478489781163606
"295" 205 0.480485789147638
"296" 207 0.48248979716367
"297" 209 0.484501869598277
"298" 211 0.486526161096253
"299" 213 0.488550452594229
"300" 213 0.490578850160152
"301" 214 0.492611370485355
"302" 215 0.494643890810558
"303" 216 0.496680550688359
"304" 216 0.498721367014889
"305" 219 0.500783222684992
"306" 220 0.502862224763994
"307" 221 0.504945558097328
"308" 221 0.507033240769562
"309" 223 0.509134081105696
"310" 223 0.511239344263591
"311" 224 0.513353509168453
"312" 224 0.51547215323625
"313" 225 0.517608905373002
"314" 225 0.519750232996128
"315" 227 0.521886985132881
"316" 227 0.524028312756007
"317" 229 0.526169640379133
"318" 230 0.528297299953601
"319" 232 0.530438627576728
"320" 239 0.532593799990521
"321" 239 0.534753627204344
"322" 239 0.536918129368846
"323" 240 0.539082631533348
"324" 241 0.541251828930311
"325" 241 0.543425741973789
"326" 242 0.545599655017268
"327" 242 0.54777830425474
"328" 242 0.549961710368277
"329" 243 0.552145116481815
"330" 243 0.554333300289254
"331" 244 0.556516706402791
"332" 244 0.558704890210231
"333" 245 0.560893074017671
"334" 248 0.563090876215473
"335" 249 0.565298381734237
"336" 250 0.567515676634459
"337" 250 0.569737898856681
"338" 250 0.571965070348886
"339" 251 0.57420220681421
"340" 253 0.576444359280578
"341" 257 0.57869661153283
"342" 258 0.580943802544066
"343" 258 0.583196054796318
"344" 258 0.585453391139433
"345" 259 0.587705643391686
"346" 259 0.589962979734801
"347" 260 0.592230553430946
"348" 260 0.594503280703673
"349" 261 0.596770854399818
"350" 261 0.599043581672546
"351" 264 0.601316308945273
"352" 267 0.603599413968104
"353" 270 0.605892991949755
"354" 271 0.608191842524468
"355" 275 0.610506657339283
"356" 276 0.612821472154098
"357" 281 0.615141657768947
"358" 281 0.617467239164296
"359" 281 0.619798241495298
"360" 282 0.622134690093429
"361" 282 0.624476610468136
"362" 283 0.626824028308512
"363" 283 0.629176969484982
"364" 284 0.631524387325358
"365" 284 0.633877328501829
"366" 287 0.636235819067866
"367" 291 0.63861111597998
"368" 293 0.641003460477588
"369" 294 0.643413099031805
"370" 294 0.645828557969003
"371" 298 0.648244016906201
"372" 299 0.650659475843399
"373" 300 0.653074934780597
"374" 300 0.65549624228665
"375" 300 0.65792342675267
"376" 301 0.660344734258723
"377" 302 0.662777824283054
"378" 302 0.665216848673298
"379" 303 0.667661836448359
"380" 304 0.670112816840516
"381" 304 0.672569819297518
"382" 306 0.675020799689675
"383" 309 0.677477802146678
"384" 309 0.67994085633387
"385" 310 0.682403910521062
"386" 310 0.684873046323531
"387" 310 0.687348293848283
"388" 311 0.689823541373036
"389" 313 0.6923049309512
"390" 314 0.694792493140254
"391" 317 0.697286258726289
"392" 317 0.699786258726289
"393" 319 0.702273820915344
"394" 321 0.704767586501379
"395" 322 0.707267586501379
"396" 322 0.709773852165539
"397" 322 0.71228641497961
"398" 324 0.71479268064377
"399" 324 0.71730524345784
"400" 325 0.71981780627191
"401" 326 0.722349451841531
"402" 326 0.724887522907521
"403" 329 0.727445067664554
"404" 331 0.730002612421587
"405" 332 0.73256015717862
"406" 334 0.735117701935654
"407" 335 0.737688396023057
"408" 335 0.740265715610686
"409" 336 0.74283640969809
"410" 336 0.745413729285719
"411" 337 0.747964749693882
"412" 338 0.750515770102045
"413" 338 0.753073314859078
"414" 345 0.755617844121165
"415" 345 0.758168864529328
"416" 347 0.760726409286361
"417" 348 0.763290511850464
"418" 348 0.765861205937868
"419" 348 0.768438525525497
"420" 349 0.771022504853662
"421" 353 0.773606484181827
"422" 353 0.776197157756957
"423" 357 0.778808123814398
"424" 357 0.781425924861518
"425" 359 0.784043725908639
"426" 359 0.786668397824649
"427" 360 0.78928619887177
"428" 361 0.791917777819138
"429" 361 0.794556300246579
"430" 362 0.797194822674019
"431" 362 0.799840325319522
"432" 363 0.802485827965025
"433" 364 0.805124350392465
"434" 365 0.807749022308476
"435" 366 0.810380601255844
"436" 366 0.813019123683285
"437" 368 0.815664626328788
"438" 370 0.818296205276156
"439" 371 0.820934727703597
"440" 372 0.823573250131037
"441" 373 0.82621875277654
"442" 374 0.828871272670439
"443" 376 0.83150979509788
"444" 377 0.834148317525321
"445" 377 0.836793820170823
"446" 377 0.839446340064723
"447" 377 0.842105914532808
"448" 380 0.844758434426707
"449" 380 0.847418008894792
"450" 383 0.850091805686236
"451" 384 0.852772770833689
"452" 385 0.855468188623446
"453" 385 0.858170891326149
"454" 385 0.86088091842642
"455" 387 0.863590945526691
"456" 387 0.866308336831039
"457" 390 0.869003754620796
"458" 394 0.871684719768249
"459" 395 0.874365684915703
"460" 395 0.877053856958713
"461" 396 0.879749274748471
"462" 397 0.882459301848742
"463" 398 0.88517669315309
"464" 401 0.887931514089729
"465" 403 0.890701597192222
"466" 403 0.89347937497
"467" 404 0.896257152747777
"468" 405 0.899042668068112
"469" 406 0.901828183388446
"470" 407 0.904605961166223
"471" 407 0.907391476486558
"472" 407 0.910184772575943
"473" 408 0.912978068665329
"474" 409 0.915771364754714
"475" 409 0.918572485202893
"476" 410 0.921365781292279
"477" 410 0.924166901740458
"478" 414 0.926975890504503
"479" 416 0.929808751694305
"480" 416 0.932649660785214
"481" 417 0.935490569876123
"482" 417 0.938339572725126
"483" 418 0.941180481816035
"484" 418 0.944029484665038
"485" 420 0.946870393755947
"486" 420 0.94971939660495
"487" 429 0.952584726117844
"488" 429 0.955458289336234
"489" 433 0.958331852554625
"490" 433 0.961213696935029
"491" 434 0.964112247659666
"492" 436 0.967019224403852
"493" 437 0.969934676298896
"494" 437 0.972858652907083
"495" 438 0.97578262951527
"496" 440 0.978706606123457
"497" 441 0.981630582731644
"498" 442 0.984563134051293
"499" 442 0.987504310521881
"500" 443 0.990436861841529
"501" 444 0.993360838449716
"502" 446 0.99627629034476
"503" 448 0.999208841664408
"504" 448 1.002150018135
"505" 448 1.00509987064237
"506" 453 1.00803242196202
"507" 456 1.01099978101246
"508" 459 1.01398485563933
"509" 460 1.01697886761538
"510" 461 1.01997287959143
"511" 470 1.02294907006762
"512" 470 1.02593414469448
"513" 474 1.02892815667053
"514" 476 1.03190434714672
"515" 476 1.03488942177359
"516" 477 1.03786561224978
"517" 478 1.04086861525278
"518" 480 1.04386262722883
"519" 481 1.04686563023183
"520" 482 1.0498776784246
"521" 484 1.0528806814276
"522" 484 1.05589272962037
"523" 489 1.05891387765663
"524" 490 1.06194418068693
"525" 494 1.06499296117474
"526" 495 1.06805106515027
"527" 501 1.07112798822719
"528" 502 1.07419547288977
"529" 504 1.07725357686531
"530" 504 1.08032106152788
"531" 505 1.08336984201569
"532" 505 1.08642794599122
"533" 506 1.0894954306538
"534" 507 1.09255353462933
"535" 509 1.09560231511714
"536" 511 1.09866979977972
"537" 511 1.10174672285664
"538" 514 1.10484269808884
"539" 515 1.10793867332104
"540" 518 1.11104426338315
"541" 519 1.11416926338315
"542" 522 1.11729426338315
"543" 524 1.12041926338315
"544" 525 1.12355405962139
"545" 526 1.12669871370944
"546" 527 1.12984336779749
"547" 530 1.1330179709721
"548" 530 1.13620268434789
"549" 531 1.13938739772369
"550" 531 1.1425822859026
"551" 534 1.14572693999065
"552" 535 1.14888151412314
"553" 538 1.15204607108517
"554" 539 1.15521062804719
"555" 539 1.1583852312218
"556" 546 1.16154978818382
"557" 547 1.16472439135843
"558" 550 1.16791927953734
"559" 551 1.17111416771625
"560" 552 1.17431929592138
"561" 554 1.1775141841003
"562" 556 1.18070907227921
"563" 557 1.18391420048434
"564" 557 1.18712963456794
"565" 557 1.19035544101955
"566" 558 1.19358124747116
"567" 564 1.19681749342586
"568" 565 1.20004329987747
"569" 569 1.20329005312422
"570" 575 1.20654738211445
"571" 579 1.20981535597066
"572" 581 1.21310482965487
"573" 584 1.21639430333908
"574" 585 1.21969463337209
"575" 587 1.22299496340509
"576" 589 1.2262844370893
"577" 592 1.22957391077351
"578" 593 1.23286338445772
"579" 594 1.23616371449072
"580" 597 1.23946404452373
"581" 599 1.24275351820794
"582" 599 1.24605384824094
"583" 601 1.24935417827394
"584" 601 1.25266543655209
"585" 605 1.25599876988542
"586" 608 1.25933210321876
"587" 609 1.26263243325176
"588" 612 1.2659436915299
"589" 612 1.26926595066612
"590" 614 1.27257720894426
"591" 619 1.27588846722241
"592" 622 1.27923294882776
"593" 629 1.28257743043311
"594" 630 1.28594443380011
"595" 630 1.28932281217849
"596" 631 1.29271264268697
"597" 632 1.29610247319544
"598" 632 1.29950383373966
"599" 633 1.30290519428388
"600" 634 1.30632985181812
"601" 640 1.3097196823266
"602" 641 1.31312104287082
"603" 642 1.31652240341503
"604" 643 1.31993537269831
"605" 644 1.32332520320678
"606" 644 1.326726563751
"607" 645 1.33012792429522
"608" 649 1.33351775480369
"609" 651 1.33693072408697
"610" 652 1.34035538162122
"611" 652 1.34379180773806
"612" 655 1.34720477702133
"613" 657 1.35061774630461
"614" 657 1.35404240383885
"615" 658 1.35744376438307
"616" 659 1.36085673366635
"617" 659 1.3642813912006
"618" 669 1.36771781731743
"619" 670 1.37113078660071
"620" 673 1.37454375588399
"621" 673 1.37796841341823
"622" 676 1.38140483953507
"623" 678 1.38485311539714
"624" 681 1.3883133230096
"625" 682 1.39177353062205
"626" 683 1.39524575284428
"627" 688 1.39870596045673
"628" 691 1.40217818267896
"629" 693 1.40567468617546
"630" 697 1.40915900673295
"631" 697 1.41265551022945
"632" 701 1.41620160952023
"633" 703 1.41973517842483
"634" 705 1.42326874732942
"635" 709 1.42680231623402
"636" 711 1.43032344299458
"637" 712 1.43384456975514
"638" 715 1.43735334168497
"639" 717 1.44087446844553
"640" 720 1.44442056773631
"641" 722 1.44792933966613
"642" 724 1.45143811159596
"643" 726 1.45495923835652
"644" 727 1.45849280726112
"645" 733 1.4620389065519
"646" 734 1.46558500584268
"647" 735 1.46913110513346
"648" 736 1.47267720442424
"649" 749 1.47626143381492
"650" 758 1.47988462222071
"651" 761 1.48352098585708
"652" 761 1.48717062089357
"653" 762 1.49082025593007
"654" 766 1.49446989096657
"655" 767 1.49813289462957
"656" 771 1.50179589829257
"657" 775 1.50547236888081
"658" 778 1.50916240578118
"659" 779 1.51285244268155
"660" 781 1.51654247958192
"661" 782 1.52023251648229
"662" 785 1.52392255338265
"663" 787 1.52764002550161
"664" 790 1.53133006240198
"665" 791 1.53503376610569
"666" 791 1.53875123822465
"667" 798 1.54244127512501
"668" 806 1.54613131202538
"669" 806 1.54983501572909
"670" 806 1.55355248784805
"671" 809 1.55725619155175
"672" 813 1.56097366367071
"673" 813 1.56470500695429
"674" 813 1.56845032530635
"675" 814 1.57223820409423
"676" 816 1.57601178899989
"677" 819 1.57977118749613
"678" 820 1.58351650584819
"679" 821 1.58727590434443
"680" 826 1.59107818571325
"681" 831 1.59490960333777
"682" 832 1.5987263972309
"683" 835 1.60255781485542
"684" 836 1.60638923247995
"685" 836 1.6102353863261
"686" 837 1.61408154017225
"687" 838 1.61792769401841
"688" 840 1.62175911164293
"689" 851 1.62559052926745
"690" 854 1.62942194689197
"691" 854 1.63326810073812
"692" 856 1.63709951836265
"693" 862 1.64091631225578
"694" 863 1.6447331061489
"695" 863 1.64856452377343
"696" 864 1.65239594139795
"697" 864 1.6562420952441
"698" 871 1.66008824909025
"699" 874 1.66394925295126
"700" 875 1.66781025681226
"701" 877 1.67165641065842
"702" 877 1.67551741451942
"703" 878 1.67939338351167
"704" 880 1.68326935250392
"705" 880 1.68716040308757
"706" 884 1.69106665308757
"707" 885 1.69497290308757
"708" 891 1.69884887207982
"709" 892 1.70273992266348
"710" 895 1.70664617266348
"711" 899 1.71052214165573
"712" 900 1.71441319223939
"713" 904 1.7183502001134
"714" 911 1.72233426385842
"715" 913 1.72633426385842
"716" 919 1.73031832760344
"717" 922 1.73428658157169
"718" 922 1.73827064531671
"719" 924 1.74227064531671
"720" 926 1.74628670957374
"721" 929 1.75031896763826
"722" 935 1.75433503189529
"723" 939 1.75835109615232
"724" 939 1.76238335421683
"725" 939 1.76643193721278
"726" 940 1.77048052020873
"727" 942 1.77452910320469
"728" 942 1.77859414385509
"729" 943 1.78264272685104
"730" 944 1.78670776750145
"731" 951 1.79080612815719
"732" 952 1.79492135449464
"733" 956 1.79903658083208
"734" 958 1.80315180716953
"735" 962 1.80728403857449
"736" 964 1.81138239923023
"737" 965 1.81549762556768
"738" 965 1.81962985697264
"739" 965 1.823779234566
"740" 973 1.82791146597096
"741" 975 1.83209556638937
"742" 978 1.83627966680778
"743" 983 1.84046376722619
"744" 985 1.84466544789846
"745" 986 1.84888485718116
"746" 986 1.85312214531675
"747" 987 1.85741399081031
"748" 988 1.86161567148258
"749" 990 1.86583508076528
"750" 992 1.87003676143755
"751" 997 1.87423844210982
"752" 997 1.87845785139252
"753" 998 1.88269513952811
"754" 1006 1.88691454881081
"755" 1009 1.89113395809351
"756" 1013 1.89537124622911
"757" 1015 1.8996085343647
"758" 1016 1.90386385351364
"759" 1017 1.90810114164923
"760" 1025 1.91235646079817
"761" 1027 1.91659374893376
"762" 1030 1.92083103706935
"763" 1034 1.92508635621829
"764" 1042 1.92935986049179
"765" 1044 1.93365170598535
"766" 1053 1.93794355147892
"767" 1054 1.94223539697248
"768" 1061 1.94654574180007
"769" 1061 1.95087474612907
"770" 1063 1.95516659162263
"771" 1066 1.95949559595164
"772" 1072 1.96384342203859
"773" 1073 1.96821023426567
"774" 1076 1.97255806035262
"775" 1076 1.9769248725797
"776" 1077 1.98127269866665
"777" 1077 1.98563951089373
"778" 1079 1.9900063231208
"779" 1084 1.99437313534788
"780" 1091 1.99873994757495
"781" 1092 2.00310675980202
"782" 1099 2.0074735720291
"783" 1101 2.01184038425617
"784" 1106 2.01622634916845
"785" 1110 2.02057417525541
"786" 1115 2.02490317958442
"787" 1117 2.02925100567137
"788" 1120 2.03359883175833
"789" 1125 2.03798479667061
"790" 1128 2.04239008301422
"791" 1131 2.04679536935783
"792" 1133 2.05123981380228
"793" 1134 2.05566459256334
"794" 1134 2.06010903700778
"795" 1135 2.06455348145223
"796" 1140 2.06903778638496
"797" 1143 2.0735220913177
"798" 1146 2.07800639625043
"799" 1146 2.08251090075494
"800" 1148 2.08705635530039
"801" 1150 2.0915608598049
"802" 1150 2.09608574668273
"803" 1152 2.10059025118723
"804" 1152 2.10511513806506
"805" 1160 2.10966059261051
"806" 1162 2.11424774857382
"807" 1162 2.11885604350469
"808" 1163 2.12344319946799
"809" 1170 2.12807282909762
"810" 1171 2.13272399188832
"811" 1172 2.13739688908458
"812" 1173 2.14204805187528
"813" 1177 2.14663520783858
"814" 1182 2.15126483746821
"815" 1183 2.15589446709784
"816" 1184 2.1605673642941
"817" 1185 2.16524026149037
"818" 1186 2.16991315868663
"819" 1187 2.17458605588289
"820" 1190 2.17923721867359
"821" 1191 2.18388838146428
"822" 1192 2.18856127866055
"823" 1193 2.19321244145124
"824" 1195 2.19786360424194
"825" 1195 2.2025365014382
"826" 1198 2.2071876642289
"827" 1199 2.2118388270196
"828" 1199 2.21651172421586
"829" 1203 2.22118462141212
"830" 1210 2.22585751860838
"831" 1212 2.23055235428913
"832" 1213 2.23524718996988
"833" 1213 2.23996417110196
"834" 1214 2.24468115223404
"835" 1218 2.24942048872693
"836" 1220 2.254137469859
"837" 1221 2.25889937462091
"838" 1222 2.26368406361612
"839" 1232 2.26844596837803
"840" 1232 2.27323065737324
"841" 1238 2.27796999386613
"842" 1238 2.28273189862804
"843" 1239 2.28749380338994
"844" 1241 2.29227849238516
"845" 1245 2.29706318138037
"846" 1247 2.30184787037559
"847" 1250 2.3066325593708
"848" 1252 2.31141724836602
"849" 1252 2.31622494067371
"850" 1253 2.32105585854811
"851" 1253 2.32591022748015
"852" 1255 2.33071791978784
"853" 1258 2.33550260878306
"854" 1259 2.34031030109075
"855" 1265 2.34509499008596
"856" 1270 2.34985689484787
"857" 1272 2.35468781272226
"858" 1274 2.35949550502996
"859" 1275 2.36432642290435
"860" 1275 2.36918079183639
"861" 1277 2.37401170971079
"862" 1278 2.37884262758518
"863" 1278 2.38369699651722
"864" 1280 2.38855136544926
"865" 1280 2.39342941422975
"866" 1282 2.39833137501406
"867" 1282 2.40325748338845
"868" 1283 2.40825748338845
"869" 1285 2.41323260776656
"870" 1286 2.41823260776656
"871" 1294.5 2.42323260776656
"872" 1295 2.42823260776656
"873" 1296 2.43323260776656
"874" 1296 2.4382577333947
"875" 1300 2.44315969417901
"876" 1302 2.4480377429595
"877" 1303 2.45293970374381
"878" 1307 2.45791482812192
"879" 1307 2.46291482812192
"880" 1309 2.46791482812192
"881" 1310 2.47296533317243
"882" 1311 2.47804147530441
"883" 1315 2.48316968043261
"884" 1317 2.48827172124894
"885" 1319 2.49332222629944
"886" 1325 2.49837273134995
"887" 1328 2.50339785697809
"888" 1334 2.50839785697809
"889" 1336 2.51342298260623
"890" 1338 2.51847348765674
"891" 1338 2.52354962978872
"892" 1339 2.52870426896397
"893" 1340 2.53385890813923
"894" 1340 2.53904025528949
"895" 1346 2.54419489446475
"896" 1346 2.54937624161501
"897" 1348 2.55447828243133
"898" 1352 2.55958032324766
"899" 1353 2.56473496242292
"900" 1354 2.56994329575625
"901" 1355 2.57515162908959
"902" 1356 2.58035996242292
"903" 1356 2.58559556451716
"904" 1361 2.59080389785049
"905" 1374 2.59598524500075
"906" 1380 2.60122084709499
"907" 1380 2.60648400498973
"908" 1383 2.61171960708397
"909" 1388 2.61698276497871
"910" 1388 2.62227377026971
"911" 1394 2.62753692816445
"912" 1395 2.63280008605919
"913" 1397 2.63806324395392
"914" 1398 2.64332640184866
"915" 1401 2.6485895597434
"916" 1407 2.65390870867957
"917" 1411 2.65925630226245
"918" 1415 2.66457545119862
"919" 1420 2.66989460013479
"920" 1423 2.67521374907096
"921" 1425 2.68059009315699
"922" 1430 2.68593768673987
"923" 1433 2.69125683567604
"924" 1440 2.69657598461221
"925" 1442 2.70189513354838
"926" 1445 2.70724272713127
"927" 1449 2.71256187606744
"928" 1449 2.71790946965033
"929" 1449 2.72328581373635
"930" 1453 2.72863340731924
"931" 1456 2.73400975140526
"932" 1456 2.73941515681067
"933" 1462 2.74479150089669
"934" 1462 2.75019690630209
"935" 1464 2.75563168891079
"936" 1467 2.76106647151948
"937" 1470 2.76656097701399
"938" 1471 2.77208583889244
"939" 1472 2.7776107007709
"940" 1475 2.78307518164521
"941" 1478 2.78856968713972
"942" 1479 2.79406419263422
"943" 1483 2.79949897524292
"944" 1489 2.80496345611724
"945" 1490 2.81045796161174
"946" 1494 2.81592244248606
"947" 1496 2.82138692336037
"948" 1500 2.82688142885488
"949" 1501 2.83237593434939
"950" 1501 2.83790079622784
"951" 1504 2.84342565810629
"952" 1508 2.84898121366185
"953" 1510 2.85456780584062
"954" 1513 2.86018578336871
"955" 1513 2.86583550088283
"956" 1517 2.8714220930616
"957" 1518 2.87704007058969
"958" 1519 2.88265804811778
"959" 1521 2.88830776563191
"960" 1523 2.89398958381373
"961" 1525 2.89967140199554
"962" 1528 2.90532111950967
"963" 1529 2.91103540522395
"964" 1531 2.91671722340577
"965" 1534 2.92243150912006
"966" 1536 2.92814579483434
"967" 1543 2.93386008054863
"968" 1543 2.93960720698541
"969" 1543 2.94538755380622
"970" 1547 2.95110183952051
"971" 1549 2.95675155703463
"972" 1550 2.96240127454875
"973" 1550 2.96808309273057
"974" 1552 2.9737328102447
"975" 1554 2.97935078777279
"976" 1557 2.98496876530088
"977" 1560 2.99058674282897
